eventID,year,month,day,longitude,latitude,magnitude,sigmaMagnitude
12884,1992,8,18,2.97,45.99,1.4,0.38
12885,1992,8,18,5.89,44.09,1.9,0.271
12886,1992,8,18,-0.59,42.88,2.2,0.22
12887,1992,8,18,2.39,46.42,1.4,0.397
12888,1992,8,19,0.15,43,2.4,0.201
12889,1992,8,20,-0.64,46.94,1.8,0.285
12890,1992,8,20,0.9375,42.1863,1.963361,0.248793
12891,1992,8,23,7.55,47.82,1.6,0.347
12892,1992,8,23,7.28,47.4,1.6,0.331
12893,1992,8,24,6.24,44.45,2,0.258
12894,1992,8,24,2.32,42.26,2.3,0.21
12895,1992,8,25,-0.63,46.94,2,0.246
12896,1992,8,28,-1.71,46.61,2.2,0.225
12897,1992,8,28,-0.28,43.13,2.5,0.2
12898,1992,8,29,0.15,48.49,2.6,0.087
12899,1992,8,29,4.28,50.19,3.2,0.22
12900,1992,8,29,7.8581,43.7407,1.97436,0.246154
12901,1992,8,30,7.6211,46.1422,2.37288,0.24
12902,1992,8,30,8.5964,46.2097,1.90794,0.262094
12903,1992,8,30,3.7,45.58,2.1,0.235
12904,1992,8,31,-0.64,47.78,1.8,0.3
12905,1992,9,1,8.8665,48.3368,2.17362,0.24
12906,1992,9,1,2.69,46.19,1.4,0.397
12907,1992,9,1,7.261,46.4237,1.70868,0.309917
12908,1992,9,3,0.68,45.64,1.8,0.3
12909,1992,9,3,2.1572,41.6697,2.4393,0.24
12910,1992,9,3,8.2215,44.4247,1.90794,0.262094
12911,1992,9,3,2.93,43.6,2.1,0.235
12912,1992,9,4,6.47,45.09,2,0.258
12913,1992,9,4,7.05,48.02,1.5,0.362
12914,1992,9,5,6.79,44.72,1.5,0.374
12915,1992,9,5,2.5952,41.9285,1.816028,0.284153
12916,1992,9,8,6.29,44.54,1.9,0.271
12917,1992,9,8,4.64,46.96,1.2,0.45
12918,1992,9,8,3.27,45.88,2,0.258
12919,1992,9,9,6.79,44.59,2,0.246
12920,1992,9,11,7.2975,45.9999,2.37288,0.24
12921,1992,9,12,0.6,45.62,2,0.246
12922,1992,9,13,7.6812,45.1628,3,0.24
12923,1992,9,13,-0.74,43.12,2.1,0.234
12924,1992,9,13,8.5114,47.9517,2.1072,0.24
12925,1992,9,14,6.63,44.89,2.4,0.201
12926,1992,9,14,-0.12,43.04,2,0.246
12927,1992,9,16,2.61,46.47,1.4,0.397
12928,1992,9,16,-1.05,42.91,2.1,0.235
12929,1992,9,16,-3.34,48.42,2.1,0.235
12930,1992,9,16,7.13,45.76,2,0.246
12931,1992,9,16,7.01,43.7,1.6,0.345
12932,1992,9,17,7.53,47.51,2,0.246
12933,1992,9,17,6.85,44.2,2,0.252
12934,1992,9,18,2.37,42.27,2.3,0.21
12935,1992,9,18,7.95,42.71,1.7,0.315
12936,1992,9,19,7.76,47.72,1.7,0.315
12937,1992,9,20,2.11,46.15,1.4,0.397
12938,1992,9,21,9.4619,48.4334,2.17362,0.24
12939,1992,9,21,8.13,43.28,2.6,0.103
12940,1992,9,21,7.19,48.23,1.5,0.362
12941,1992,9,21,8.9273,48.0419,2.7,0.24
12942,1992,9,22,-0.6,43.46,2.4,0.201
12943,1992,9,23,1.1,46.79,2.6,0.084
12944,1992,9,23,-3.6286,51.0077,2.7,0.24
12945,1992,9,23,9.0154,48.317,2.17362,0.24
12946,1992,9,23,6.71,44.41,1.6,0.335
12947,1992,9,25,2.08,46.37,1.6,0.347
12948,1992,9,25,6.23,46.98,1.8,0.285
12949,1992,9,25,8.3077,44.3996,2.04078,0.24
12950,1992,9,25,9.27,42.49,2,0.246
12951,1992,9,25,6.6,47.13,1.8,0.3
12952,1992,9,25,1.08,42.71,1.8,0.291
12953,1992,9,26,7.28,44.46,1.90794,0.262094
12954,1992,9,27,3.65,46.33,1.6,0.347
12955,1992,9,27,7.57,47.77,1.6,0.331
12956,1992,9,28,1.5,46.53,1.9,0.271
12957,1992,9,28,2.33,42.24,2.4,0.206
12958,1992,9,28,6.61,45.55,1.8,0.285
12959,1992,9,29,6.82,44.31,2,0.246
12960,1992,9,30,2.3,44.13,1.7,0.315
12961,1992,9,30,0.95,44.9,2,0.258
12962,1992,9,30,9.4,41.89,2,0.258
12963,1992,9,30,5.62,43.51,2.4,0.205
12964,1992,9,30,6.62,44.76,1.6,0.335
12965,1992,10,1,-0.61,43.1,2,0.26
12966,1992,10,1,3.32,46.01,2.2,0.225
12967,1992,10,2,4.65,43.54,2.2,0.225
12968,1992,10,2,-1.21,47.61,1.8,0.285
12969,1992,10,2,1.85,42.42,2.4,0.201
12970,1992,10,3,2.06,42.71,2,0.246
12971,1992,10,3,7.7204,46.9628,1.90794,0.262094
12972,1992,10,3,7.63,44.31,1.9,0.271
12973,1992,10,4,8.124,43.822,1.84152,0.278035
12974,1992,10,4,7.28,42.43,2.3,0.21
12975,1992,10,6,2.34,44.17,1.9,0.271
12976,1992,10,6,-0.5,43.05,2.2,0.217
12977,1992,10,6,0.01,43.05,2.4,0.205
12978,1992,10,7,6.9793,46.8481,1.90794,0.262094
12979,1992,10,8,7.23,44.61,2.4,0.205
12980,1992,10,8,7.2388,46.2577,1.70868,0.309917
12981,1992,10,9,1.8723,41.1979,2.50572,0.24
12982,1992,10,9,6.78,44.59,1.4,0.387
12983,1992,10,9,2.07,42.73,2.2,0.217
12984,1992,10,9,6.5,47.93,1.5,0.362
12985,1992,10,11,5.89,48.09,1.6,0.331
12986,1992,10,12,-2.2587,42.8076,2.4393,0.24
12987,1992,10,13,7.4671,47.2161,1.90794,0.262094
12988,1992,10,14,1.05,47.36,1.9,0.271
12989,1992,10,14,2.05,46.54,1.6,0.331
12990,1992,10,14,0.7,42.93,2,0.251
12991,1992,10,15,-2.26,43.77,1.9,0.271
12992,1992,10,15,6.61,44.89,2,0.246
12993,1992,10,15,6.9362,46.6739,1.84152,0.278035
12994,1992,10,16,1.34,47.14,1.8,0.285
12995,1992,10,17,-1.5146,42.8481,2.17362,0.24
12996,1992,10,18,6.24,42.83,1.6,0.331
12997,1992,10,18,7.63,43.88,2,0.246
12998,1992,10,19,7.62,44.71,2.09005,0.24
12999,1992,10,20,3.87,46.08,1.6,0.331
13000,1992,10,20,6.7,49.1,1.9,0.271
13001,1992,10,21,10.1339,44.5271,2.17362,0.24
13002,1992,10,21,-0.8,42.85,2.2,0.22
13003,1992,10,21,0.57,46.38,1.8,0.3
13004,1992,10,25,-0.45,43.08,2.3,0.21
13005,1992,10,26,-0.3,46.76,2,0.258
13006,1992,10,26,1.07,46.47,1.8,0.3
13007,1992,10,26,0.838,42.5375,1.865139,0.272367
13008,1992,10,26,-0.57,43.45,2.1,0.235
13009,1992,10,27,7.26,44.5,2.4393,0.24
13010,1992,10,27,10.0563,44.2921,2.1072,0.24
13011,1992,10,27,7.5356,46.6704,2.04078,0.24
13012,1992,10,28,3.03,44.81,2.7,0.078
13013,1992,10,28,2.41,44.57,1.7,0.315
13014,1992,11,1,6.79,44.65,2.8,0.087
13015,1992,11,2,7.59,47.71,2,0.246
13016,1992,11,3,1.0072,42.4723,2.061583,0.24
13017,1992,11,3,8.1331,43.5509,1.986528,0.243233
13018,1992,11,4,6.2629,50.733,2.17362,0.24
13019,1992,11,4,6.58,43.55,2.1,0.238
13020,1992,11,4,-1.03,47.61,1.7,0.315
13021,1992,11,5,2.8048,41.8208,1.91425,0.26058
13022,1992,11,7,3.35,45.05,1.9,0.271
13023,1992,11,8,1.8,46.67,2.3,0.21
13024,1992,11,10,2.45,42.34,1.9,0.28
13025,1992,11,11,7.27,44.49,2.50572,0.24
13026,1992,11,11,-0.31,48.32,1.7,0.311
13027,1992,11,11,1.5862,42.0675,1.865139,0.272367
13028,1992,11,11,8.8296,44.2795,2.1072,0.24
13029,1992,11,11,8.0033,43.7973,1.84152,0.278035
13030,1992,11,12,-0.31,49.35,2.3,0.21
13031,1992,11,13,5.11,45.05,2.1,0.235
13032,1992,11,13,2.92,45.9,2,0.246
13033,1992,11,13,-5.16,47.55,2.8,0.065
13034,1992,11,15,4.61,43.43,2.5,0.2
13035,1992,11,15,7.12,46.22,1.8,0.285
13036,1992,11,15,-0.45,43.13,2.1,0.235
13037,1992,11,15,7.09,47.44,2.3,0.21
13038,1992,11,16,2.64,46.43,1.5,0.363
13039,1992,11,17,7.6407,45.2372,2.1072,0.24
13040,1992,11,18,7.66,44.04,2.1,0.235
13041,1992,11,18,6.61,45,1.9,0.276
13042,1992,11,19,2.1,46.23,1.5,0.363
13043,1992,11,20,6.4,43.18,1.8,0.295
13044,1992,11,20,7.3943,46.3338,2.30646,0.24
13045,1992,11,21,6.25,44.38,1.7,0.311
13046,1992,11,21,2.98,46.02,1.9,0.271
13047,1992,11,22,7.8463,46.4956,1.84152,0.278035
13048,1992,11,22,-1.04,48.77,1.6,0.345
13049,1992,11,22,3.51,45.28,2.1,0.235
13050,1992,11,23,7.7578,46.7647,2.04078,0.24
13051,1992,11,24,6.95,43.71,2,0.247
13052,1992,11,25,2.6678,41.8208,2.061583,0.24
13053,1992,11,25,-0.54,43.07,2.5,0.2
13054,1992,11,26,7.02,47.03,2.2,0.225
13055,1992,11,26,8.1318,46.9439,2.17362,0.24
13056,1992,11,27,7.26,44.53,2.4393,0.24
13057,1992,11,27,-0.63,43.47,2.3,0.21
13058,1992,11,28,8.0953,43.6911,2.04078,0.24
13059,1992,11,29,6.51,45.11,1.7,0.311
13060,1992,11,29,0.62,42.75,1.8,0.291
13061,1992,11,29,4.38,50.16,2.3,0.21
13062,1992,12,1,7.68,44.05,2.9,0.186
13063,1992,12,1,5.23,43.43,2.6,0.112
13064,1992,12,1,6.63,44.8,2.1,0.235
13065,1992,12,1,6.86,44.53,2.4,0.201
13066,1992,12,2,0.963,42.5575,2.04078,0.24
13067,1992,12,3,1.79,46.43,2.4,0.205
13068,1992,12,5,-0.75,47.28,2,0.258
13069,1992,12,6,8.2837,46.9628,2.24004,0.24
13070,1992,12,6,6.95,47.39,2.4,0.205
13071,1992,12,7,-0.19,43.17,2.2,0.225
13072,1992,12,7,1.8,46.85,1.6,0.331
13073,1992,12,8,7.18,43.92,1.7,0.311
13074,1992,12,8,7.48,48,1.8,0.3
13075,1992,12,9,0.63,47.68,2.4,0.201
13076,1992,12,9,0.18,42.94,2.3,0.21
13077,1992,12,11,7.06,44.05,1.8,0.285
13078,1992,12,12,-2.2,47.3,1.8,0.285
13079,1992,12,13,2.01,42.84,2.1,0.235
13080,1992,12,13,7.27,44.47,1.97436,0.246154
13081,1992,12,13,2.85,46.11,1.5,0.363
13082,1992,12,13,8.6479,44.1932,2.24004,0.24
13083,1992,12,13,-0.3,47.32,2.2,0.217
13084,1992,12,13,0.67,49.51,2.1,0.235
13085,1992,12,14,0.1,47,1.9,0.271
13086,1992,12,14,6.67,44.99,1.9,0.271
13087,1992,12,15,1.06,42.66,2.2,0.225
13088,1992,12,16,6.38,44.5,2,0.258
13089,1992,12,16,7.22,44.74,1.6,0.335
13090,1992,12,17,-0.25,48.3,2,0.246
13091,1992,12,18,-1.74,47.71,2.4,0.205
13092,1992,12,19,6.73,44.62,2,0.258
13093,1992,12,19,6.92,44.11,2.3,0.21
13094,1992,12,20,2.61,46.44,1.1,0.474
13095,1992,12,21,-2.76,46.1,2.4,0.201
13096,1992,12,21,6.62,48.15,1.4,0.38
13097,1992,12,22,9.2851,48.4879,2.4393,0.24
13098,1992,12,23,7.7953,45.7022,2.1072,0.24
13099,1992,12,25,7.44,47.76,2,0.246
13100,1992,12,25,5.66,46.65,2,0.246
13101,1992,12,25,2.64,46.44,1.6,0.331
13102,1992,12,26,7.69,48.39,1.8,0.285
13103,1992,12,27,-0.62,43.42,2.5,0.2
13104,1992,12,28,9.1762,47.1684,2.8,0.24
13105,1992,12,28,5.47,45.8,3.2,0.066
13106,1992,12,29,6.55,45.36,2.1,0.235
13107,1992,12,29,-3.95,48.74,2.2,0.225
13108,1992,12,29,0.86,45.65,1.6,0.331
13109,1992,12,30,-0.3732,41.4396,2.6,0.24
13110,1992,12,30,8.3348,47.7174,3.45,0.24
13111,1992,12,31,-2.63,47.22,2.4,0.205
13112,1992,12,31,-0.73,49.83,2.3,0.21
13113,1992,12,31,8.9269,48.3598,2.30646,0.24
13114,1992,12,31,6.78,44.94,1.8,0.287
13115,1993,1,1,7.82,44.08,1.5,0.361
13116,1993,1,1,4.62,43.44,3,0.076
13117,1993,1,2,6.44,43.83,1.8,0.295
13118,1993,1,2,0.4,42.95,1.8,0.3
13119,1993,1,2,2.8,46.01,1.7,0.315
13120,1993,1,3,6.2,45.36,1.6,0.348
13121,1993,1,4,7.44,47.7,1.7,0.311
13122,1993,1,4,2.32,44.47,1.6,0.331
13123,1993,1,4,2.31,47.36,1.6,0.331
13124,1993,1,5,0.9628,42.5328,2.208916,0.24
13125,1993,1,6,-3.55,48.44,2.2,0.217
13126,1993,1,6,7.17,44.77,1.8,0.285
13127,1993,1,6,-0.66,43.08,2.4,0.201
13128,1993,1,6,-1.35,47.36,2.2,0.217
13129,1993,1,7,7.831,47.4336,1.97436,0.246154
13130,1993,1,8,7.2,44.41,2.17362,0.24
13131,1993,1,8,8.2818,44.3317,2.1072,0.24
13132,1993,1,9,2.45,44.56,1.7,0.315
13133,1993,1,9,2.54,42.78,2.5,0.2
13134,1993,1,10,6.08,43.42,1.7,0.315
13135,1993,1,10,6.36,48.46,2,0.258
13136,1993,1,10,6.62,44.8,2,0.258
13137,1993,1,11,7.5,45.19,2.30646,0.24
13138,1993,1,12,6.95,48.4,1.9,0.271
13139,1993,1,13,7.28,47.83,2,0.258
13140,1993,1,14,6.06,45.5,2.2,0.225
13141,1993,1,16,2.31,44.55,2,0.258
13142,1993,1,16,0.27,43.02,2.3,0.21
13143,1993,1,16,-2.8,48.35,1.8,0.285
13144,1993,1,17,2.7293,41.7905,2.110694,0.24
13145,1993,1,17,7.66,42.06,2.2,0.225
13146,1993,1,18,5.77,46.96,1.9,0.271
13147,1993,1,19,7.17,44.27,1.9,0.271
13148,1993,1,19,2.94,46.17,2.2,0.217
13149,1993,1,19,8.9562,46.8647,2.1072,0.24
13150,1993,1,20,2.92,44.87,2,0.246
13151,1993,1,20,7.24,44.52,1.727723,0.305347
13152,1993,1,21,7.6494,45.4418,2.04078,0.24
13153,1993,1,21,-0.3,43.72,2.1,0.235
13154,1993,1,22,-0.92,43.06,2.2,0.227
13155,1993,1,24,8.3345,44.5987,1.90794,0.262094
13156,1993,1,24,6.52,45.43,2,0.258
13157,1993,1,24,3.07,45.17,1.5,0.363
13158,1993,1,24,7.69,44,2,0.258
13159,1993,1,25,6.74,44.41,1.7,0.315
13160,1993,1,25,2.26,47.34,3.2,0.088
13161,1993,1,25,2.43,44.53,1.8,0.3
13162,1993,1,26,-0.18,47.07,1.9,0.271
13163,1993,1,26,1.63,46.26,1.6,0.331
13164,1993,1,26,6.48,47.35,2.2,0.225
13165,1993,1,26,-1.9857,42.8137,2.7,0.24
13166,1993,1,26,7.18,44.35,2,0.258
13167,1993,1,27,2,42.81,2,0.258
13168,1993,1,28,7.4158,46.2711,1.90794,0.262094
13169,1993,1,29,0.79,46.42,2.1,0.235
13170,1993,1,29,1.8,43.99,1.8,0.3
13171,1993,1,29,7.25,44.72,1.9,0.276
13172,1993,1,29,6.45,48.71,2,0.258
13173,1993,1,29,8.0772,44.3531,1.7751,0.293976
13174,1993,1,30,4.77,46.57,1.6,0.331
13175,1993,1,30,2.77,45.93,1.6,0.347
13176,1993,1,31,-3.84,47.74,1.8,0.285
13177,1993,1,31,7.8866,47.2858,2.24004,0.24
13178,1993,1,31,7.5098,45.1588,1.97436,0.246154
13179,1993,2,1,6.95,44.12,2,0.246
13180,1993,2,1,-1.79,48.67,1.6,0.331
13181,1993,2,2,0.05,43,1.8,0.285
13182,1993,2,3,5.47,44.85,2.4,0.205
13183,1993,2,3,-1.42,48.67,1.7,0.311
13184,1993,2,4,-0.62,43.1,2.2,0.227
13185,1993,2,4,7.445,49.9527,1.90794,0.262094
13186,1993,2,5,6.49,45.04,1.6,0.335
13187,1993,2,5,8.6,43.6,2,0.246
13188,1993,2,6,0.59,42.66,1.9,0.27
13189,1993,2,6,-2.412,49.602,2.04078,0.24
13190,1993,2,6,7.53,44,2,0.258
13191,1993,2,6,8.2908,44.271,1.97436,0.246154
13192,1993,2,7,4.49,47.11,1.2,0.45
13193,1993,2,7,3.11,45.05,1.6,0.331
13194,1993,2,8,-0.3,48.31,1.6,0.331
13195,1993,2,8,7.48,44.34,1.90794,0.262094
13196,1993,2,8,3.05,42.38,1.9,0.28
13197,1993,2,9,-0.82,48.62,1.4,0.399
13198,1993,2,9,0.16,43.06,1.8,0.291
13199,1993,2,9,2.2297,41.5257,2.208916,0.24
13200,1993,2,9,9.2837,45.3759,2.04078,0.24
13201,1993,2,9,7.2825,50.3296,2.30646,0.24
13202,1993,2,10,-2.13,45.97,2.2,0.225
13203,1993,2,10,-3.49,47.91,2.1,0.235
13204,1993,2,11,7.27,44.73,1.6,0.335
13205,1993,2,11,-1.78,48.83,2.1,0.235
13206,1993,2,11,2.08,46.19,1.4,0.38
13207,1993,2,12,9.2584,44.6181,1.97436,0.246154
13208,1993,2,12,8.0634,47.5333,1.97436,0.246154
13209,1993,2,12,7.44,45.17,1.675962,0.317769
13210,1993,2,12,-1.81,48.42,2.4,0.201
13211,1993,2,12,4.71,44.56,2.1,0.235
13212,1993,2,12,5.86,41.81,2.4,0.205
13213,1993,2,13,2.77,46.09,1.7,0.315
13214,1993,2,13,6.97,44.58,1.7,0.315
13215,1993,2,13,8.8676,47.408,2.04078,0.24
13216,1993,2,13,7.65,43.16,1.8,0.3
13217,1993,2,13,7.51,43.54,2,0.256
13218,1993,2,14,7.43,45.18,1.883006,0.268079
13219,1993,2,14,8.7683,47.0747,2.1072,0.24
13220,1993,2,15,5.7502,50.8278,2.8,0.24
13221,1993,2,15,0.13,42.95,1.8,0.3
13222,1993,2,15,7.3,44.34,2.4,0.201
13223,1993,2,15,-1.46,45.83,1.9,0.271
13224,1993,2,16,0.71,42.58,1.9,0.27
13225,1993,2,16,7.26,44.07,2,0.258
13226,1993,2,16,2.12,42.44,2.2,0.227
13227,1993,2,17,7.15,45.08,1.8,0.287
13228,1993,2,18,5.62,42.57,2.3,0.21
13229,1993,2,19,6.57,43.52,2.2,0.216
13230,1993,2,21,5.11,45.44,2.9,0.065
13231,1993,2,21,7.1339,49.8522,2.37288,0.24
13232,1993,2,21,7.43,47.84,2,0.258
13233,1993,2,22,0.15,42.98,2.4,0.201
13234,1993,2,24,2.81,46.13,1.4,0.397
13235,1993,2,24,-1.76,47.24,1.8,0.3
13236,1993,2,24,-0.3,43.07,2.8,0.072
13237,1993,2,25,7.64,43.2,1.9,0.271
13238,1993,2,25,1.44,42.83,2,0.251
13239,1993,2,25,6.34,45.64,2,0.258
13240,1993,2,25,0.59,42.53,2,0.251
13241,1993,2,25,-2.12,47.96,1.8,0.3
13242,1993,2,26,7.8682,43.7214,1.70868,0.309917
13243,1993,2,27,-2.79,48.29,2,0.246
13244,1993,3,1,7.74,48.36,1.8,0.3
13245,1993,3,1,0.59,43,2,0.251
13246,1993,3,1,-1.12,46.96,1.8,0.285
13247,1993,3,3,7.6167,45.3803,2.24004,0.24
13248,1993,3,3,6.68,44.12,1.8,0.287
13249,1993,3,3,2.77,46.08,1.8,0.3
13250,1993,3,4,4.57,43.48,2.5,0.2
13251,1993,3,5,2.66,46.37,1.3,0.415
13252,1993,3,7,6.44,47.92,1.5,0.362
13253,1993,3,7,6.26,45.77,2.1,0.235
13254,1993,3,7,8.84,41.77,2,0.258
13255,1993,3,8,6.79,42.94,1.7,0.328
13256,1993,3,8,7.4,43.78,1.8,0.295
13257,1993,3,8,2.96,46.51,1.6,0.331
13258,1993,3,9,-1.12,46.96,2,0.258
13259,1993,3,9,5.28,45.72,1.8,0.285
13260,1993,3,9,2.44,42.27,2.1,0.243
13261,1993,3,10,2.52,46.43,1.5,0.363
13262,1993,3,10,8.0755,43.6877,1.831245,0.280501
13263,1993,3,11,7.0377,51.5208,2.17362,0.24
13264,1993,3,12,3.03,46.2,2.2,0.217
13265,1993,3,12,7.6494,46.6852,1.57584,0.341798
13266,1993,3,12,6.91,47.34,2.4,0.205
13267,1993,3,13,-0.54,43.37,2.1,0.234
13268,1993,3,13,-2.34,47.45,3.9,0.042
13269,1993,3,14,2.63,46.43,1.6,0.347
13270,1993,3,14,3.31,42.71,2.1,0.235
13271,1993,3,15,5.72,45.89,1.7,0.315
13272,1993,3,15,7.82,43.91,2.6,0.097
13273,1993,3,15,2.35,46.58,1.5,0.363
13274,1993,3,15,-1.5,47.36,1.8,0.3
13275,1993,3,15,7.32,44.37,3.59,0.24
13276,1993,3,17,8.5367,48.0603,2.1072,0.24
13277,1993,3,18,7.66,41.72,2.8,0.112
13278,1993,3,19,-1.21,43.04,2,0.246
13279,1993,3,19,-2.86,48.52,1.8,0.285
13280,1993,3,20,5.92,48.46,1.6,0.331
13281,1993,3,20,7.19,43.89,1.6,0.335
13282,1993,3,21,6.42,44.41,1.6,0.331
13283,1993,3,21,6.64,44.84,1.5,0.361
13284,1993,3,22,6.64,47.09,1.8,0.285
13285,1993,3,22,9.7718,44.4614,2.50572,0.24
13286,1993,3,23,6.4,47.92,2.7,0.081
13287,1993,3,23,-2.96,48.61,2,0.258
13288,1993,3,24,2.4,46.56,1.7,0.315
13289,1993,3,24,6.9,44.11,1.5,0.374
13290,1993,3,24,7.23,47.61,2,0.246
13291,1993,3,25,-0.83,43.07,2.1,0.234
13292,1993,3,26,-1.81,47.03,1.8,0.285
13293,1993,3,28,7.2559,45.7558,1.727723,0.305347
13294,1993,3,29,9.3603,46.9875,2.1072,0.24
13295,1993,3,29,7.59,44.85,1.70868,0.309917
13296,1993,3,30,-1.37,42.86,2.5,0.2
13297,1993,3,30,2.95,45.97,2,0.258
13298,1993,3,30,1,46.27,2.4,0.201
13299,1993,3,31,-0.51,49.09,1.4,0.397
13300,1993,3,31,1.38,46.51,2.2,0.217
13301,1993,4,1,4.4,47.15,1.5,0.362
13302,1993,4,2,6.99,44.93,1.7,0.323
13303,1993,4,3,0.13,43.09,1.9,0.271
13304,1993,4,3,2.33,46.97,1.7,0.315
13305,1993,4,3,6.9714,46.5828,1.64226,0.325858
13306,1993,4,4,6.37,44.25,1.8,0.3
13307,1993,4,5,9.95,45.9067,2.393869,0.24
13308,1993,4,5,8.5558,50.1264,2.17362,0.24
13309,1993,4,6,-1.71,48.41,1.6,0.347
13310,1993,4,7,7.08,48.01,1.5,0.362
13311,1993,4,8,1.14,42.63,1.9,0.27
13312,1993,4,8,8.2734,43.9634,2.1072,0.24
13313,1993,4,8,7.59,43.69,1.4,0.397
13314,1993,4,9,7.8787,46.0428,2.24004,0.24
13315,1993,4,9,6.71,44.31,1.6,0.335
13316,1993,4,9,8.3093,44.3705,2.04078,0.24
13317,1993,4,10,-0.66,43.11,2.3,0.21
13318,1993,4,10,9.7977,44.445,2.245334,0.24
13319,1993,4,10,-1.8725,42.9433,2.50572,0.24
13320,1993,4,11,6.64,44.78,1.8,0.285
13321,1993,4,13,8.2604,44.7606,2.17362,0.24
13322,1993,4,14,7.74,47.73,1.5,0.363
13323,1993,4,14,6.23,44.25,2.6,0.088
13324,1993,4,14,8.18,43.24,2.1,0.235
13325,1993,4,14,6.87,44.63,1.6,0.335
13326,1993,4,14,9.0888,44.4762,2.24004,0.24
13327,1993,4,15,5.73,46.53,1.8,0.3
13328,1993,4,18,2.31,42.4,2.2,0.227
13329,1993,4,18,7.388,46.3383,1.84152,0.278035
13330,1993,4,19,2.94,45.66,1.9,0.271
13331,1993,4,19,0.91,42.62,1.7,0.315
13332,1993,4,19,5.76,47.91,2,0.258
13333,1993,4,21,0.21,43.06,1.9,0.271
13334,1993,4,21,6.0196,50.4087,2.4393,0.24
13335,1993,4,21,5.4026,50.0482,2.1072,0.24
13336,1993,4,22,6.92,44.11,2,0.258
13337,1993,4,24,8.4757,43.7667,1.84152,0.278035
13338,1993,4,24,7.65,47.42,2,0.246
13339,1993,4,24,0.2,43.1,2,0.246
13340,1993,4,25,2.15,42.83,2.8,0.078
13341,1993,4,25,7.7,48.37,1.5,0.363
13342,1993,4,25,8.3364,46.2729,1.97436,0.246154
13343,1993,4,26,5.89,45.3,2,0.246
13344,1993,4,27,-0.62,43.1,1.9,0.27
13345,1993,4,28,2.72,46.3,1.3,0.417
13346,1993,4,29,7.69,43.25,2.4,0.201
13347,1993,4,29,6.57,48.01,1.2,0.436
13348,1993,4,30,9.7482,44.5035,2.1072,0.24
13349,1993,4,30,-2.95,46.63,2.3,0.21
13350,1993,4,30,2.13,42.44,1.9,0.27
13351,1993,5,4,9.9819,44.1884,2.30646,0.24
13352,1993,5,5,7.4009,46.2666,1.70868,0.309917
13353,1993,5,5,6.84,44.27,1.8,0.3
13354,1993,5,5,2.69,45.94,1.6,0.331
13355,1993,5,6,-2.5261,43.6458,2.37288,0.24
13356,1993,5,6,8.4365,48.3992,2.24004,0.24
13357,1993,5,7,7.28,44.35,2.3,0.21
13358,1993,5,7,-0.75,43.08,2,0.258
13359,1993,5,7,-0.93,45.73,2.6,0.067
13360,1993,5,7,7.7124,47.3771,1.50942,0.357739
13361,1993,5,8,7,44.57,2.2,0.225
13362,1993,5,10,7.32,44.89,2.04078,0.24
13363,1993,5,11,2.97,45.12,2.2,0.217
13364,1993,5,11,5.46,47.04,1.8,0.285
13365,1993,5,13,6.65,44.77,2.1,0.235
13366,1993,5,13,7.75,47.7,1.4,0.38
13367,1993,5,14,2.7292,41.792,2.159805,0.24
13368,1993,5,14,5.3,44.28,2.1,0.235
13369,1993,5,15,8.7686,44.5096,1.7751,0.293976
13370,1993,5,15,7.8582,49.6944,2.17362,0.24
13371,1993,5,15,-0.7,46.2,2,0.258
13372,1993,5,16,6.5,45.2,1.5,0.361
13373,1993,5,16,5.15,44.07,1.9,0.271
13374,1993,5,19,6.74,44.82,2.3,0.21
13375,1993,5,19,9.3118,47.2207,2.17362,0.24
13376,1993,5,20,2.28,42.44,2.1,0.243
13377,1993,5,20,-0.62,43.09,2.5,0.2
13378,1993,5,22,6.83,44.56,1.7,0.323
13379,1993,5,22,-2.4252,50.2192,2.4393,0.24
13380,1993,5,23,0.16,47.15,1.8,0.3
13381,1993,5,23,7.64,48.47,1.3,0.417
13382,1993,5,24,-0.66,43.47,2.7,0.056
13383,1993,5,25,7.14,44.37,2.1,0.235
13384,1993,5,26,1.1922,42.521,1.91425,0.26058
13385,1993,5,27,0.14,42.99,3.4,0.065
13386,1993,5,27,6.42,44.32,2,0.246
13387,1993,5,28,7.7,43.05,1.8,0.285
13388,1993,5,28,-0.23,46.24,2.4,0.201
13389,1993,5,29,8.2949,44.2833,2.04078,0.24
13390,1993,5,29,7.59,47.69,2,0.258
13391,1993,6,1,2.97,43.66,2,0.246
13392,1993,6,1,7.59,44.85,2.09005,0.24
13393,1993,6,1,3.27,44.81,2.2,0.222
13394,1993,6,1,8.4,43.37,1.7,0.315
13395,1993,6,2,6.93,44.69,1.6,0.348
13396,1993,6,2,1.24,42.54,2.2,0.22
13397,1993,6,3,-1.37,43.08,2.2,0.227
13398,1993,6,3,2.13,42.44,2.2,0.22
13399,1993,6,3,5.9399,51.0432,3.2,0.24
13400,1993,6,3,7.27,44.33,1.8,0.299
13401,1993,6,4,7.72,48.44,1.6,0.347
13402,1993,6,4,7.5,44.55,1.97436,0.246154
13403,1993,6,4,7.9577,43.696,1.90794,0.262094
13404,1993,6,5,9.7951,47.5124,2.1072,0.24
13405,1993,6,6,2.22,42.97,2.9,0.077
13406,1993,6,6,-1.34,47.51,1.9,0.271
13407,1993,6,6,5.69,47.96,2,0.258
